"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"BM42YBJD","journalArticle","2017","Capelle, Jeanne","Les épures du théâtre de Milet: pratiques de chantiers antiques","Bulletin de correspondance hellénique","","","","","","2017","2022-02-11 09:37:02","2022-12-15 17:33:28","","769-820","","2","141","","BCH","","","","","","","","","","","Literatursammlung Miletserver","","","","Citation Key: capelle_EpuresTheatreMilet_2017","","","","Theater; 07 Architektur; 07-03 Architektur: Theater","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TF89UY6E","journalArticle","2017","Capelle, Jeanne","Les Marci Aurelii Thèlymitrès: la famille et le théâtre de Milet","Revue des Études Grecques","","","","","","2017","2022-02-11 09:40:09","2022-12-15 17:33:28","","399-431","","","130","","REG","","","","","","","","","","","Literatursammlung Miletserver","","","","Citation Key: capelle_MarciAureliiThelymitres_2017","","","","Theater; 07 Architektur; 03 Funde aus Milet; 03-08 Funde: Inschriften; 07-03 Architektur: Theater","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7S2SXLX5","journalArticle","2017","Capelle, Jeanne","Reflectance Transformation Imaging (RTI) et épigraphie","Recherche en architecture, archéologie et numérique – un blog de l'IRAA","","","","https://raan.hypotheses.org/1326","","2017","2022-02-11 09:44:18","2023-01-27 10:49:49","","","","","","","","","","","","","","","","","","Literatursammlung Miletserver","","","","Citation Key: capelle_ReflectanceTransformationImaging_2017","","","","07 Architektur; 03 Funde aus Milet; 03-08 Funde: Inschriften; 07-03 Architektur: Theater","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VCVWZQRN","journalArticle","2017","Cankardeş-Şenol, Gonca; Alkaç, Erkan; Abdelgawad, Mai","The Results of Clay Analysis of Stamped Amphora Handles of Miletus and Rhodian Peraea in Alexandria (Egypt)","Olba. Mersin Üniversitesi Kilikia Arkeolojisini AraştırmaMerkezi yayınları","","","","","","2017","2022-02-11 10:01:17","2022-12-20 09:58:50","","197-316","","","27","","Olba","","","","","","","","","","","Literatursammlung Miletserver","","","","Citation Key: cankardes-senol_ResultsClayAnalysis_2017","","","","Keramik; Amphoren; 03 Funde aus Milet; 03-05 Funde: Keramik; 04 Archäometrie; 03-05-06 Keramik: hellenistische Zeit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GQ3SKSQC","journalArticle","2017","Bumke, Helga; Tanrıöver, Aylin","Der Hafen am Humeitepe in Milet. Ergebnisse der Ausgrabungen 2011","Archäologischer Anzeiger","","","10.34780/FAF6-4AS0","https://publications.dainst.org/journals/aa/2140/6494","Mit den 2011 durchgeführten Grabungen konnten wichtige Erkenntnisse über den bereits durch geophysikalische Messungen an der Ostbucht des Humeitepe lokalisierten Hafen erlangt werden. So wurden einer seiner Zugänge wie auch eine Gebäudestruktur archäologisch erschlossen. Das überwiegend aus Marmorspolien errichtete Tor wurde in eine ältere Stadtmauer aus Gneisblöcken eingefügt. Diese Baumaßnahme kann anhand bautechnischer Eigenarten in den späten Hellenismus oder die frühe Kaiserzeit datiert werden, was wiederum mit der Fundkeramik, die seit hellenistischer Zeit eine intensivere Nutzung des Humeitepe erkennen lässt, korrespondiert. Bei der nordwestlich vom Tor freigelegten Baustruktur aus römischer Zeit könnte es sich um den Teil einer für den Handelshafen zu erwartenden Halle handeln. Im Nordosten des Hügels wurde schließlich der Abschnitt einer spätrömischen Befestigungsmauer, der ›Gotenmauer‹, (wieder)entdeckt. In diese Mauer war ein Relief aus dem späten 3. Jh. n. Chr. verbaut, das sich allerdings mit der bisherigen Datierung der ›Gotenmauer‹ nicht vereinbaren lässt und eine Neubewertung des Befundes erfordert.","2017","2021-10-26 13:49:34","2023-01-26 12:11:11","2022-02-11 10:04:25","123-177","","2","2017","","AA","","","","","","","","de","","","Literatursammlung Miletserver","","DOI.org (Datacite)","","Citation Key: bumke_HafenAmHumeitepe_2017","","","","Byzantinisch; Stadtmauer; Hellenistisch; Demeter; Humeitepe; Gotenmauer; 01 Grabungs und Arbeitsberichte; 07 Architektur; 07-08 Architektur: Häfen und maritime Infrastruktur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9AV4UB52","journalArticle","2017","Brize, Philip","Funde aus Milet XXX. Ein früharchaisches Goldblech aus Milet mit epichorischer Inschrift","Archäologischer Anzeiger","","","10.34780/S1IE-Y4K1","","Ein kleines Goldblech aus dem Aphrodite-Heiligtum auf dem Zeytintepe in Milet trägt die Reliefdarstellung einer hockenden Sphinx. Die stilistische Analyse weist auf ein griechisches Werk, das wahrscheinlich in Milet selbst im 3. Viertel des 7. Jhs. v. Chr. entstand. Eine Inschrift am rechten Rand stellt eines der ältesten archaischen Schriftzeugnisse des südwestlichen Kleinasiens dar. Die Schrift lässt sich bisher keiner der in diesem Raum bezeugten Sprachen überzeugend zuweisen. Im Rahmen dieses Beitrags wird der epigraphische Befund möglichst ausführlich dokumentiert. Die Deutung muss den Spezialisten epichorischer Inschriften Kleinasiens überlassen bleiben.","2017","2022-02-11 10:08:03","2022-12-20 17:53:08","","1-14","","2","2017","","AA","","","","","","","","de","","","Literatursammlung Miletserver","","","","Citation Key: brize_FundeAusMilet_2017","","","","Karien; Früharchaisch; Lydien; 03 Funde aus Milet; 03-07 Funde: Metalle; 03-08 Funde: Inschriften","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IQRUA9PG","journalArticle","2017","Brückner, Helmut; Herda, Alexander; Kerschner, Michael; Müllenhoff, Marc; Stock, Friederike","Life cycle of estuarine islands — From the formation to the landlocking of former islands in the environs of Miletos and Ephesos in western Asia Minor (Turkey)","Journal of Archaeological Science: Reports","","2352409X","10.1016/j.jasrep.2016.11.024","https://linkinghub.elsevier.com/retrieve/pii/S2352409X16307416","The focus of this article is to link historical accounts about former islands of the Anatolian gulfs of the Aegean Sea to geoarchaeological evidence. During the Holocene, prominent environmental and coastline changes have taken place in many tectonic grabens of western Asia Minor, today's Turkey. The Büyük and the Küçük Menderes fault systems are excellent examples for deciphering these changes. Since mid-Holocene times, the eponymous rivers have advanced their deltas, silting up marine embayments which had once reached inland for tens of kilometres. To describe this terrestrial–marine–terrestrial evolution of estuarine islands we coin the term “life cycle of estuarine islands”. Besides other factors, such as natural erosion, sea-level changes, and tectonic activities, the delta progradation was mainly governed by riverine sediment load, which, in turn, was to a great extent dependent on human impact on the vegetation cover of the drainage basins. Based on historical accounts as well as modern geoarchaeological research it is possible to reconstruct the spatio-temporal evolution of the landscape. For Miletos and the Büyük Menderes (Maiandros, Maeander) graben, remarkable transformations have been revealed: the metamorphosis of the marine gulf into residual lakes (Lake Azap, Lake Bafa), the landlocking of islands (Hybanda, Lade, Asteria, Nergiz Tepe), the transition of the Milesian archipelago to a peninsula and finally to a part of the floodplain. A dramatic effect of the ongoing accumulation of fine-grained sediments was the siltation of harbours – a major reason for the decline of the once flourishing coastal cities of Myous, Priene, Herakleia, and finally Miletos, today some 8 km inland. For Ephesos and the Küçük Menderes (Kaystros) graben, the research focused on the former island of Syrie. Pliny the Elder (Naturalis Historia, c. CE 77) attributed the landlocking of Syrie to the Kaystros River – a scenario which has been verified by our geoarchaeological research and 14C–dated to the 5th century BC. The local foundation myth according to which an island, presumably Syrie, was the location of the first settlement of immigrants from the Greek mainland in the 11th century BCE can neither be proven nor disproven for lack of archaeological evidence. The delta advance was the main reason why the settlement sites and the harbours of Ephesos were relocated several times from the Early Iron Age to the Middle Ages.","2017","2021-10-26 13:43:56","2022-12-15 17:33:29","2022-02-11 10:12:56","876-894","","","12","","JASc","","","","","","","","en","","","Literatursammlung Miletserver","","DOI.org (Crossref)","","Citation Key: bruckner_LifeCycleEstuarine_2017","","","","Ephesos; Mäander; Verlandung; Lade; Geoarchäologie; 11 Geographie und Geophysik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V24F2XC6","bookSection","2018","Berns, Christof; Huy, Sabine","Forschendes Lernen in Milet","Jahresbericht des Instituts für Archäologische Wissenschaften für das Akademische Jahr 2017–2018","","","","https://www.ruhr-uni-bochum.de/archaelogie/mam/content/jb_17_18_netz.pdf","","2018","2022-02-11 10:19:42","2022-12-15 17:33:25","","46-48","","","","","","","","","","","Ruhr-Universität Bochum","Bochum","","","","Literatursammlung Miletserver","","","","Citation Key: berns_ForschendesLernenMilet_2018","","","","01 Grabungs und Arbeitsberichte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8XL9VUAN","bookSection","2017","Berns, Christof; Huy, Sabine; Giagtzoglu, Emmanuel","Lehrgrabung Milet: Forschungen auf dem Humeitepe","Jahresbericht des Instituts für Archäologische Wissenschaften für das Akademische Jahr 2016–2017","","","","https://www.ruhr-uni-bochum.de/archaelogie/mam/content/16_17_jb.pdf","","2017","2022-02-11 10:24:03","2022-12-15 17:33:29","","49-53","","","","","","","","","","","Ruhr-Universität Bochum","Bochum","","","","Literatursammlung Miletserver","","","","Citation Key: berns_LehrgrabungMiletForschungen_2017","","","","Humeitepe; 01 Grabungs und Arbeitsberichte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5DCZBNG","book","2017","Benli, Sıla Buse","Delphinion: Ritüel, Tasarım, Mimari","","","","","","","2017","2022-02-11 10:29:58","2022-12-15 17:33:29","","","","","","","","","","","","","","Ankara","","","","Literatursammlung Miletserver","","","","Citation Key: benli_DelphinionRituelTasarim_2017","","","","Delphinion; 07 Architektur; 08 Kulte und Kulteinrichtungen; 07-04 Architektur: Delphinion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NBG86IKD","journalArticle","2018","Slawisch, Anja; Wilkinson, Toby Christopher","Processions, Propaganda, and Pixels: Reconstructing the Sacred Way Between Miletos and Didyma","American Journal of Archaeology","","0002-9114, 1939-828X","10.3764/aja.122.1.0101","https://www.journals.uchicago.edu/doi/10.3764/aja.122.1.0101","The Sacred Way connecting the city of Miletos to the sanctuary of Didyma has long been considered one of the best-documented examples of a processional road from the ancient world. Views of the road have become ossified around an orthodox reconstruction of the route, which is assumed to have remained relatively static from the Archaic to the Roman period. A reexamination of the full epigraphic and archaeological evidence, incorporating the latest research in the region, highlights the many gaps in our knowledge and the possibility that the route and identity of the Sacred Way may have changed substantially through time. Computational modeling of the local topography confirms the feasibility of alternative routes and the effect that probable long-term landscape change around Panormos might have had. This article calls for a fresh characterization of the Sacred Way from Miletos to Didyma, which envisages multiple periods of (re)invention and (re)construction from the Archaic period right up to the modern day.","2018","2021-10-26 13:50:40","2022-12-15 17:33:23","2022-02-11 10:34:45","101-143","","1","122","","AJA","","","","","","","","en","","","Literatursammlung Miletserver","","DOI.org (Crossref)","","Citation Key: slawisch_ProcessionsPropagandaPixels_2018","","","","Didyma; Heilige Straße; Prozession; Landschaft; 08 Kulte und Kulteinrichtungen; 08-03 Kulte: Heilige Straße (Milet<>Didyma)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VQBGPIU6","bookSection","2018","Schaus, Gerald P.","Two Fragmentary Vases from Miletus Imitating (?) Chian Pottery","Koinè et mobilité artisanale entre la Meditérranée et la Mer Noire dans l'antiquité : Hommage à Pierre Dupont à son 70 anniversaire","","","","https://www.ceeol.com/search/article-detail?id=953292","","2018","2022-02-11 10:40:04","2022-12-15 17:33:23","","19-28","","","5","","","","Pontica. Supplementum","51","","","Muzeul de Istorie Nationale si Arheologie","Constanţa","","","","Literatursammlung Miletserver","","","","Citation Key: schaus_TwoFragmentaryVases_2018","","","","Zeytintepe; 08 Kulte und Kulteinrichtungen; 03 Funde aus Milet; 03-05 Funde: Keramik; 08-06 Kulte: Aphrodite von Oikous; 03-05-04 Keramik: archaische Zeit","","Avram, Alexandru; Buzoianu, Livia; Lungu, Vasilica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MQZZCXJ","bookSection","2018","Schaus, Gerald P.","Laconia and East Greece. Cultural Exchange in the Archaic Period","Archaic and Classical Western Anatolia : new Perspectives in Ceramic Studies: In memoriam Prof. Crawford H. Greenewalt Jr: proceedings of the Second KERAMOS International Conference at Ege University, Izmir, 3-5 June, 2015","","","","","The notion of a ‘special relationship’ between Sparta and Samos in the Archaic period has been widely accepted since it was first proposed by E.A. Lane in 1934, and carefully discussed by P. Cartledge in 1982, based especially on Laconian pottery finds at Samos, and information in Herodotus. It has become clear in more recent years, however, that Laconians were in regular contact with East Greeks generally, as well as with Lydians, in the Archaic period, for political, economic and cultural reasons. Recent Laconian pottery finds at Miletus suggest that Samos was not an exclusive destination in East Greece for significant quantities of this ware.","2018","2022-02-11 10:50:38","2022-12-15 17:33:23","","285-302","","","","","","","Colloquia Antiqua","19","","","Peeters","Leuven","","","","Literatursammlung Miletserver","","","","Citation Key: schaus_LaconiaEastGreece_2018","","","","Archaisch; 03 Funde aus Milet; 03-05 Funde: Keramik; 03-05-04 Keramik: archaische Zeit","","Gül Gürtekin Demir, Rafet; Cevizoğlu, Hüseyin; Polat, Yasemin; Polat, Gürcan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
